rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.995,G0,R_easy,105.0,0.9802001184551714,0.00029648566257338193,0.017218759031166618,3.4925842244629355e-05,0.0014673756194154889,0.0002615598203287526,0.016172811144904667,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9266666666666666,0.9802001184551722,0.965,0.03500000000000003,0.03833333333333333,0.015200118455172218
0.995,G0,R_easy,110.0,0.9787006966803093,0.00029728872931145036,0.01724206279165722,3.741728560021051e-05,0.0014673756194154889,0.00025987144371123985,0.016120528642424845,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9233333333333332,0.97870069668031,0.965,0.03500000000000003,0.04166666666666674,0.013700696680310043
0.995,G0,R_easy,115.0,0.978200393606905,0.00029629422756172414,0.017213199225063425,3.771031162970707e-05,0.0014673756194154889,0.0002585839159320171,0.01608054464040373,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.91,0.9782003936069056,0.965,0.03500000000000003,0.05499999999999994,0.013200393606905614
0.995,G0,R_easy,120.0,0.9777000905335005,0.0002959109040890474,0.017202061041894003,3.800265857222913e-05,0.0014673756194154889,0.0002579082455168183,0.016059521957917,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9066666666666668,0.9777000905335012,0.965,0.03500000000000003,0.058333333333333126,0.012700090533501185
0.995,G0,R_easy,125.0,0.9802010155158338,0.0002976244191398221,0.0172517946643189,3.605975154856151e-05,0.0014673756194154889,0.0002615646675912606,0.016172961002588877,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.93,0.9802010155158344,0.965,0.03500000000000003,0.03499999999999992,0.015201015515834415
0.995,G0,R_easy,130.0,0.9797010076347739,0.00029770425645016246,0.01725410839337004,3.6592559990045604e-05,0.0014673756194154889,0.00026111169646011686,0.016158950970286308,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9288888888888888,0.9797010076347744,0.96,0.040000000000000036,0.0311111111111112,0.019701007634774448
0.995,G0,R_easy,135.0,0.9792009997537139,0.00029889440933822636,0.01728856296336472,3.712358048373945e-05,0.0014673756194154889,0.0002617708288544869,0.01617933338720996,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9288888888888888,0.9792009997537146,0.96,0.040000000000000036,0.0311111111111112,0.019200999753714587
0.995,G0,R_easy,140.0,0.9777012770446929,0.0003067285753730241,0.017513668244346303,3.91526689677377e-05,0.0014673756194154889,0.0002675759064052864,0.01635774759572009,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9255555555555556,0.9777012770446936,0.96,0.040000000000000036,0.03444444444444439,0.017701277044693597
0.995,G0,R_easy,145.0,0.9752003520623596,0.0003053943942584382,0.01747553702346335,4.108127240908353e-05,0.0014673756194154889,0.0002643131218493547,0.016257709612653153,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9222222222222222,0.9752003520623602,0.955,0.04500000000000004,0.032777777777777795,0.02020035206236026
0.995,G0,R_easy,150.0,0.9752003520623596,0.0003053943942584382,0.01747553702346335,4.108127240908353e-05,0.0014673756194154889,0.0002643131218493547,0.016257709612653153,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9188888888888888,0.9752003520623602,0.945,0.05500000000000005,0.026111111111111196,0.03020035206236027
0.995,G0,R_easy,155.0,0.9737006350951529,0.00030749875589588486,0.017535642443203638,4.330216276266862e-05,0.0014673756194154889,0.0002641965931332162,0.016254125418896467,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9188888888888888,0.9737006350951536,0.945,0.05500000000000005,0.026111111111111196,0.028700635095153637
0.995,G0,R_easy,160.0,0.9727003241406886,0.0003075775471227722,0.01753788890154035,4.411523228598441e-05,0.0014673756194154889,0.0002634623148367878,0.016231522258765126,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9122222222222222,0.9727003241406892,0.945,0.05500000000000005,0.032777777777777795,0.027700324140689236
0.995,G0,R_easy,165.0,0.9762015543356721,0.00031904876825750096,0.017861936296423773,4.116940559993344e-05,0.0014673756194154889,0.0002778793626575675,0.016669713934485124,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9333333333333332,0.9762015543356726,0.95,0.050000000000000044,0.01666666666666672,0.026201554335672617
0.995,G0,R_easy,170.0,0.9757018473887709,0.00032425949980062263,0.01800720688503974,4.2131416818631456e-05,0.0014673756194154889,0.00028212808298199116,0.016796668806105308,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9333333333333332,0.9757018473887714,0.95,0.050000000000000044,0.01666666666666672,0.02570184738877146
0.995,G0,R_easy,175.0,0.9757018473887709,0.00032425949980062263,0.01800720688503974,4.2131416818631456e-05,0.0014673756194154889,0.00028212808298199116,0.016796668806105308,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9266666666666667,0.9757018473887714,0.95,0.050000000000000044,0.023333333333333206,0.02570184738877146
0.995,G0,R_easy,180.0,0.9752015443153663,0.00031915254640886353,0.017864841068670707,4.242512193510252e-05,0.0014673756194154889,0.000276727424473761,0.016635126223559622,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9233333333333332,0.975201544315367,0.95,0.050000000000000044,0.026666666666666727,0.02520154431536703
0.995,G0,R_easy,185.0,0.9747012412419618,0.0003146567712941541,0.017738567340519755,4.2718147964599076e-05,0.0014673756194154889,0.000271938623329555,0.016490561643848125,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9233333333333332,0.9747012412419626,0.95,0.050000000000000044,0.026666666666666727,0.0247012412419626
0.995,G0,R_easy,190.0,0.974201233360902,0.00031889873568232644,0.01785773601782506,4.324022871934182e-05,0.0014673756194154889,0.00027565850696298464,0.016602966812078637,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9166666666666666,0.9742012333609026,0.95,0.050000000000000044,0.033333333333333326,0.02420123336090263
0.995,G0,R_easy,195.0,0.9732009224064375,0.00031936579689207967,0.017870808512545806,4.405286846881644e-05,0.0014673756194154889,0.00027531292842326323,0.0165925564161543,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9166666666666666,0.9732009224064382,0.95,0.050000000000000044,0.033333333333333326,0.02320092240643823
0.995,G0,R_easy,200.0,0.9727012154595365,0.0003241206930926537,0.018003352273747622,4.500967962687285e-05,0.0014673756194154889,0.00027911101346578086,0.016706615859167315,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9133333333333334,0.9727012154595372,0.945,0.05500000000000005,0.03166666666666651,0.0277012154595373
0.995,G0,R_easy,205.0,0.9752015500571807,0.0003167575545875931,0.01779768396695461,4.262543376979934e-05,0.0014673756194154889,0.00027413212081779377,0.016556935731523323,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9433333333333336,0.9752015500571816,0.945,0.05500000000000005,0.001666666666666372,0.030201550057181614
0.995,G0,R_easy,210.0,0.9741989901165142,0.0003412331005403425,0.018472495785365403,5.7565488784275196e-05,0.0014673756194154889,0.00028366761175606733,0.01684243485236227,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.94,0.9741989901165152,0.945,0.05500000000000005,0.0050000000000000044,0.029198990116515278
0.995,G0,R_easy,215.0,0.9731995762227121,0.00035986755804188493,0.018970175487904296,5.9463510918463024e-05,0.0014673756194154889,0.0003004040471234219,0.01733216798682213,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9366666666666666,0.9731995762227128,0.945,0.05500000000000005,0.008333333333333304,0.028199576222712852
0.995,G0,R_easy,220.0,0.9726992731493076,0.00035448038595551576,0.018827649506922412,5.975585786098509e-05,0.0014673756194154889,0.0002947245280945307,0.017167542867123724,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9366666666666666,0.9726992731493084,0.945,0.05500000000000005,0.008333333333333304,0.027699273149308423
0.995,G0,R_easy,225.0,0.9726992731493076,0.00035448038595551576,0.018827649506922412,5.975585786098509e-05,0.0014673756194154889,0.0002947245280945307,0.017167542867123724,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.93,0.9726992731493084,0.945,0.05500000000000005,0.014999999999999902,0.027699273149308423
0.995,G0,R_easy,230.0,0.971198659121439,0.0003451685880957345,0.01857871330570916,6.086238318763861e-05,0.0014673756194154889,0.00028430620490809593,0.016861382058066768,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.93,0.9711986591214395,0.945,0.05500000000000005,0.014999999999999902,0.026198659121439594
0.995,G0,R_easy,235.0,0.9706983560480344,0.00034111463988127253,0.018469289100592708,6.115269286923718e-05,0.0014673756194154889,0.00027996194701203537,0.01673206344154944,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9266666666666667,0.970698356048035,0.94,0.06000000000000005,0.013333333333333197,0.030698356048035058
0.995,G0,R_easy,240.0,0.9696989421542321,0.0003629240843233667,0.019050566509250234,6.302991476085876e-05,0.0014673756194154889,0.0002998941695625079,0.017317452744630427,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9222222222222222,0.9696989421542328,0.94,0.06000000000000005,0.01777777777777778,0.029698942154232855
0.995,G1,R_mid,60.0,0.9091621700045693,0.0005406373427601424,0.023251609466016378,0.00035755807200618504,0.0014673756194154889,0.00018307927075395734,0.013530678872619708,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8333333333333334,0.90916217000457,0.895,0.10499999999999998,0.06166666666666665,0.014162170004569985
0.995,G1,R_mid,65.0,0.8993060668215039,0.0008256601159895026,0.02873430207938767,0.00038394391369596793,0.0014673756194154889,0.00044171620229353466,0.021017045517710966,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8092592592592595,0.8993060668215046,0.895,0.10499999999999998,0.08574074074074056,0.004306066821504584
0.995,G1,R_mid,70.0,0.8903047786439329,0.0008513805517123169,0.029178426134942866,0.0003920749273979818,0.0014673756194154889,0.0004593056243143351,0.02143141675938236,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.794814814814815,0.8903047786439335,0.895,0.10499999999999998,0.10018518518518504,0.004695221356066481
0.995,G1,R_mid,75.0,0.879301510890079,0.0008398516211764442,0.028980193601431378,0.00041517867846522057,0.0014673756194154889,0.00042467294271122366,0.02060759429703583,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7892592592592593,0.8793015108900796,0.895,0.10499999999999998,0.10574074074074069,0.015698489109920444
0.995,G1,R_mid,80.0,0.8707985547666119,0.0007621475651082418,0.02760702021421801,0.0004345522470329352,0.0014673756194154889,0.0003275953180753066,0.018099594417425674,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.99,0.7751851851851852,0.8707985547666126,0.885,0.10499999999999998,0.10981481481481481,0.0142014452333874
0.995,G1,R_mid,85.0,0.8996396255115539,0.000502677063468714,0.022420460821952655,0.0003679655627884105,0.0014673756194154889,0.0001347115006803035,0.011606528364687846,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8355555555555555,0.8996396255115545,0.9,0.09999999999999998,0.06444444444444453,0.0003603744884455029
0.995,G1,R_mid,90.0,0.8911270479198137,0.0004815329990261096,0.021943860166937577,0.0003933552599201957,0.0014673756194154889,8.817773910591394e-05,0.009390300267079533,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8222222222222222,0.8911270479198143,0.895,0.10499999999999998,0.07277777777777783,0.0038729520801856765
0.995,G1,R_mid,95.0,0.8831257525371053,0.00046069539755503274,0.021463816006363656,0.0003998529620685954,0.0014673756194154889,6.0842435486437355e-05,0.007800156119363084,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8077777777777777,0.8831257525371058,0.885,0.11499999999999999,0.0772222222222223,0.0018742474628942185
0.995,G1,R_mid,100.0,0.87512476383037,0.00044914481729890527,0.02119303700036654,0.00040674330655981637,0.0014673756194154889,4.2401510739088896e-05,0.006511644242362208,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7944444444444444,0.8751247638303705,0.88,0.12,0.0855555555555556,0.004875236169629482
0.995,G1,R_mid,105.0,0.8701250031793724,0.0004333593674551213,0.020817285304648186,0.00041175727008243315,0.0014673756194154889,2.160209737268816e-05,0.004647805651346468,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7799999999999999,0.8701250031793729,0.875,0.125,0.09500000000000008,0.004874996820627087
0.995,G1,R_mid,110.0,0.8661396242464618,0.0004817762241075065,0.021949401452146855,0.0004372361897462944,0.0014673756194154889,4.4540034361212095e-05,0.006673832059709931,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7666666666666665,0.8661396242464625,0.865,0.135,0.0983333333333335,0.0011396242464625228
0.995,G1,R_mid,115.0,0.8611374848312652,0.0005128356636805008,0.02264587520235199,0.0004401457871519009,0.0014673756194154889,7.268987652859983e-05,0.008525835825806162,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7488888888888889,0.8611374848312656,0.865,0.135,0.11611111111111105,0.0038625151687343706
0.995,G1,R_mid,120.0,0.8546330727866867,0.0005299632443979856,0.023020930571937912,0.00045533659054997885,0.0014673756194154889,7.462665384800677e-05,0.008638671995625645,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7455555555555556,0.8546330727866871,0.86,0.14,0.11444444444444435,0.005366927213312889
0.995,G1,R_mid,125.0,0.8721334754025072,0.000509863538547559,0.022580158071801866,0.0004026526294898608,0.0014673756194154889,0.0001072109090576982,0.010354270088118149,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7899999999999999,0.8721334754025077,0.87,0.13,0.08000000000000007,0.002133475402507745
0.995,G1,R_mid,130.0,0.8676343187590728,0.0005184135807407081,0.022768697387876808,0.00040768649533791493,0.0014673756194154889,0.00011072708540279321,0.010522693828235867,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7888888888888889,0.8676343187590735,0.86,0.14,0.07111111111111112,0.0076343187590734995
0.995,G1,R_mid,135.0,0.860133633125742,0.0005274824743923815,0.022966986619763194,0.0004139871589081143,0.0014673756194154889,0.0001134953154842672,0.010653418018845746,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7788888888888889,0.8601336331257428,0.85,0.15000000000000002,0.07111111111111112,0.01013363312574278
0.995,G1,R_mid,140.0,0.8521308560394966,0.0005412809742489369,0.023265445928435092,0.00041887695166653355,0.0014673756194154889,0.0001224040225824034,0.011063635143225005,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7622222222222222,0.8521308560394972,0.845,0.15500000000000003,0.08277777777777773,0.0071308560394972575
0.995,G1,R_mid,145.0,0.8451292812265635,0.0005531833995167921,0.02351985117973309,0.0004237367109902884,0.0014673756194154889,0.00012944668852650368,0.01137746406395132,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7522222222222223,0.8451292812265642,0.82,0.18000000000000005,0.0677777777777776,0.025129281226564215
0.995,G1,R_mid,150.0,0.8396277300568101,0.0006036261292427949,0.024568803984785153,0.00042733374210354117,0.0014673756194154889,0.0001762923871392537,0.013277514343402295,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7422222222222222,0.8396277300568107,0.81,0.18999999999999995,0.06777777777777783,0.02962773005681063
0.995,G1,R_mid,155.0,0.8341264740794013,0.0006384584625332504,0.025267735603596346,0.00043105914696488484,0.0014673756194154889,0.00020739931556836553,0.014401365059200656,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7188888888888889,0.834126474079402,0.81,0.18999999999999995,0.09111111111111114,0.02412647407940194
0.995,G1,R_mid,160.0,0.8286252181019925,0.0006774525406886804,0.026027918485516287,0.00043472321292246826,0.0014673756194154889,0.00024272932776621213,0.015579773033205976,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7033333333333334,0.8286252181019932,0.805,0.19499999999999995,0.10166666666666668,0.02362521810199314
0.995,G1,R_mid,165.0,0.8601461123758132,0.0006289440409379829,0.02507875676619523,0.00036692316821116034,0.0014673756194154889,0.0002620208727268226,0.016187058804082433,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7544444444444445,0.8601461123758138,0.84,0.16000000000000003,0.0855555555555555,0.020146112375813874
0.995,G1,R_mid,170.0,0.8546448506565901,0.0006733330900630586,0.02594866258717506,0.00037071913277067855,0.0014673756194154889,0.00030261395729238005,0.01739580286426528,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7488888888888889,0.8546448506565908,0.84,0.16000000000000003,0.09111111111111103,0.014644850656590824
0.995,G1,R_mid,175.0,0.8511436204616067,0.0007152994349996294,0.02674508244518288,0.000372907010405272,0.0014673756194154889,0.0003423924245943574,0.018503848912979088,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7355555555555556,0.8511436204616075,0.835,0.16500000000000004,0.09944444444444434,0.016143620461607555
0.995,G1,R_mid,180.0,0.8486413435537339,0.0006594504382350247,0.025679767098535467,0.00038734939306147117,0.0014673756194154889,0.0002721010451735535,0.016495485599810438,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7311111111111112,0.8486413435537343,0.825,0.17500000000000004,0.0938888888888888,0.023641343553734373
0.995,G1,R_mid,185.0,0.8456407116244994,0.0006786266205299861,0.026050462961912713,0.0003894746785995208,0.0014673756194154889,0.0002891519419304653,0.017004468293083008,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7311111111111112,0.8456407116245,0.825,0.17500000000000004,0.0938888888888888,0.020640711624500097
0.995,G1,R_mid,190.0,0.8396391468318719,0.0007379876498679497,0.027165928106139676,0.000393317319318021,0.0014673756194154889,0.0003446703305499287,0.018565299096699968,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7255555555555555,0.8396391468318725,0.82,0.18000000000000005,0.09444444444444444,0.01963914683187251
0.995,G1,R_mid,195.0,0.8341387879151252,0.0007376719684953161,0.02716011724008783,0.00039793689184219855,0.0014673756194154889,0.0003397350766531176,0.018431903771806035,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7155555555555556,0.8341387879151259,0.805,0.19499999999999995,0.08944444444444444,0.029138787915125808
0.995,G1,R_mid,200.0,0.8306384547808041,0.0007539075615563247,0.027457377179117542,0.0004008252245966743,0.0014673756194154889,0.0003530823369596504,0.018790485277385745,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7000000000000001,0.8306384547808048,0.8,0.19999999999999996,0.09999999999999998,0.030638454780804736
0.995,G1,R_mid,205.0,0.8481269754585211,0.0006915207286328518,0.02629678171626429,0.00036158568306595676,0.0014673756194154889,0.00032993504556689504,0.018164114224670992,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.752962962962963,0.8481269754585217,0.8,0.19999999999999996,0.0470370370370371,0.048126975458521626
0.995,G1,R_mid,210.0,0.8446260404558821,0.000724916566836233,0.02692427467613999,0.0003639054936662428,0.0014673756194154889,0.00036101107316999025,0.01900029139697574,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7407407407407407,0.8446260404558827,0.8,0.19999999999999996,0.059259259259259345,0.0446260404558827
0.995,G1,R_mid,215.0,0.8411257015797468,0.0007377586440956859,0.02716171283434986,0.000366719025190712,0.0014673756194154889,0.0003710396189049739,0.019262388712331966,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7374074074074074,0.8411257015797473,0.8,0.19999999999999996,0.06259259259259264,0.041125701579747265
0.995,G1,R_mid,220.0,0.8346253326426947,0.0007749309355918129,0.027837581353124283,0.0003721827788358108,0.0014673756194154889,0.00040274815675600203,0.02006858631682865,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7333333333333334,0.8346253326426951,0.795,0.20499999999999996,0.06166666666666665,0.03962533264269508
0.995,G1,R_mid,225.0,0.831125294700718,0.0008036400068052233,0.028348545056232133,0.00037519140942812853,0.0014673756194154889,0.00042844859737709473,0.020698999912485982,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7288888888888887,0.8311252947007186,0.795,0.20499999999999996,0.06611111111111134,0.03612529470071857
0.995,G1,R_mid,230.0,0.8271234604981713,0.0008686325864059163,0.029472573460862156,0.0003770977237567758,0.0014673756194154889,0.0004915348626491404,0.022170585527882217,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7211111111111111,0.8271234604981719,0.795,0.20499999999999996,0.07388888888888889,0.03212346049817183
0.995,G1,R_mid,235.0,0.8216222045207626,0.0009295153266573998,0.030487953795842054,0.00038067717199285843,0.0014673756194154889,0.0005488381546645414,0.02342729507784758,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7155555555555556,0.8216222045207631,0.79,0.20999999999999996,0.07444444444444442,0.03162220452076303
